S165271950,Northern Harrier,Circus hudsonius,8228,1,US-VT,Chittenden,L2298981,Lagoon Road,44.3308753,-73.1263196,2024-03-18,07:53 AM,eBird - Traveling Count,29,1,.341,,1,,Male,"Low 30s, breezy snow"
S163438760,Northern Harrier,Circus hudsonius,8228,1,US-VT,Chittenden,L22532744,"Neighborhood (Including areas of Proctor Ave, Rice HS, Hadley Rd, Joy Dr, Farrell St, and inbetween locations))",44.4520007,-73.2034663,2024-03-01,12:30 PM,eBird - Casual Observation,,0,,,2,,"Flying northward low in the sky relative to other hawks in migration. Difficult to estimate distance from the ground, but it was close enough to see its plumage pattern with bare eyes - perhaps 500m. Flight style was mostly slow active flapping (one flap every 1-3 seconds) but did observe some soaring in a thermal. It had a slight wobble when gliding in between flaps. Underside (body, wings, and tail) was very white and pale with distinct black wingtips. Light gray head. Must've been a male.","Mostly sunny, 40 F. 11 mph SSW wind."
S134405163,Northern Harrier,Circus hudsonius,8228,1,US-VT,Chittenden,L1457027,"Shelburne Pond, Pond Road wetlands (UVM Natural Area)",44.3764908,-73.1481275,2023-04-20,03:33 PM,eBird - Traveling Count,47,1,.164,,1,,Hunting and hovering above wetlands,"Sunny, low 50s"
S166462850,Northern Harrier,Circus hudsonius,8228,1,US-IL,Cook,L224192,Killdeer (Tinley Creek) Wetlands,41.5439,-87.7545,2024-03-30,07:40 AM,eBird - Traveling Count,41,1,.805,,2,,Female,"40F, partly cloudy"
S154958257,Northern Harrier,Circus hudsonius,8228,4,US-NJ,Hunterdon,L2108015,Cider Mill Grassland Preserve,40.4765295,-74.791832,2023-11-22,07:10 AM,eBird - Traveling Count,38,1,.428,,1,,,"Mostly cloudy, low 40s"
S144072152,Northern Harrier,Circus hudsonius,8228,1,US-CA,San Diego,L418748,Tijuana River mouth & beach,32.5656857,-117.1328157,2023-07-09,01:00 PM,eBird - Traveling Count,125,1,2.107,,1,,,"70F, Sunny, moderate and steady coastal breeze"
S147412793,Bald Eagle,Haliaeetus leucocephalus,8271,1,US-VT,Addison,L201059,Dead Creek WMA IBA--Brilyea Access,44.07455,-73.351,2023-08-16,12:10 PM,eBird - Traveling Count,75,1,.805,,1,,6 month plumage,"Low 70s, overcast to partly sunny to rain"
S153258391,Bald Eagle,Haliaeetus leucocephalus,8271,1,US-VT,Addison,L788246,Dead Creek WMA IBA--Goose Viewing Area,44.0852885,-73.336798,2023-10-28,01:27 PM,eBird - Stationary Count,6,1,,,2,,,"Overcast, low 60sF"
S153268293,Bald Eagle,Haliaeetus leucocephalus,8271,1,US-VT,Addison,L342143,Dead Creek WMA IBA--Stone Bridge Dam,44.1275513,-73.3292255,2023-10-28,03:08 PM,eBird - Traveling Count,19,1,.695,,2,,,"Sunny, low 60sF"
S195327001,Bald Eagle,Haliaeetus leucocephalus,8271,1,US-VT,Chittenden,L165376,Delta Park IBA,44.5333652,-73.2777677,2024-09-15,08:49 AM,eBird - Traveling Count,143,1,1.642,,2,,,"67F at the start to 75F at the end. Heavy fog with low visibility until around 9:30, which then fully lifted within a 5 minute period. Very cool"
S124368503,Bald Eagle,Haliaeetus leucocephalus,8271,1,US-VT,Chittenden,L22532744,"Neighborhood (Including areas of Proctor Ave, Rice HS, Hadley Rd, Joy Dr, Farrell St, and inbetween locations))",44.4520007,-73.2034663,2022-12-21,12:29 PM,eBird - Casual Observation,,0,,,1,,"Soaring in the air while carrying an object, appeared similar in size and shape to a squirrel. Eagle was harassed by 3 crows."
S163781503,Bald Eagle,Haliaeetus leucocephalus,8271,2,US-VT,Chittenden,L165353,Sand Bar State Park,44.6280461,-73.239069,2024-03-05,08:12 AM,eBird - Traveling Count,50,1,1.225,,1,,"2 juveniles, different years","Partly cloudy, mid 40s"
S147002639,Bald Eagle,Haliaeetus leucocephalus,8271,1,US-VT,Chittenden,L165354,Shelburne Bay,44.4029098,-73.2323716,2023-08-11,04:35 PM,eBird - Stationary Count,12,1,,,3,,,With emily
S168376872,Bald Eagle,Haliaeetus leucocephalus,8271,2,US-VT,Chittenden,L1457027,"Shelburne Pond, Pond Road wetlands (UVM Natural Area)",44.3764908,-73.1481275,2024-04-13,09:34 AM,eBird - Stationary Count,17,1,,,1,,2nd year plumage and another juvenile,"Overcast, mid 40s"
S135328293,Bald Eagle,Haliaeetus leucocephalus,8271,1,US-VT,Chittenden,L1822905,Shelburne Pond--Fishing Access & UVM Natural Area,44.3774287,-73.1620912,2023-04-28,04:29 PM,eBird - Stationary Count,20,1,,,2,,,"Overcast, low 60s"
S144603604,Bald Eagle,Haliaeetus leucocephalus,8271,1,US-IL,Cook,L152605,Lake Calumet area--Big Marsh/Park #564,41.6882326,-87.5733733,2023-07-15,08:51 AM,eBird - Traveling Count,60,1,1.609,,2,F Flyover,3rd year plumage,"Immediately after showers, low 70s, thinning clouds"
S144671166,Bald Eagle,Haliaeetus leucocephalus,8271,1,US-IL,Cook,L4789089,Techny Basin--north of Willow Rd.,42.1097167,-87.8096223,2023-07-15,07:07 PM,eBird - Stationary Count,60,1,,,2,,,"Mainly sunny, mid 70s, light smoke"
S131766555,Bald Eagle,Haliaeetus leucocephalus,8271,1,US-VT,Franklin,L1805488,Missisquoi NWR--Mac's Bend & Jeep Trail,44.9723436,-73.1678851,2023-03-25,09:50 AM,eBird - Traveling Count,113,1,4.37,,2,,,"Mid 30s, total overcast"
S130226289,Bald Eagle,Haliaeetus leucocephalus,8271,3,US-VT,Grand Isle,L293922,South Hero Causeway,44.5934815,-73.3117418,2023-03-05,09:51 AM,eBird - Traveling Count,98,0,2.945,,2,,2 adults and 1 around year three actively fishing,"Overcast, low 30s, no breeze"
S190303104,Bald Eagle,Haliaeetus leucocephalus,8271,1,US-MI,Grand Traverse,L35499334,"14901–14921 Center Rd, Traverse City US-MI (44.9078,-85.5033)",44.907797,-85.503329,2024-08-05,07:20 AM,eBird - Casual Observation,,0,,,1,,Eating roadside carrion. Completely unfazed by passing vehicles
S190651075,Bald Eagle,Haliaeetus leucocephalus,8271,1,US-MI,Mackinac,L35572314,"49745, Hessel US-MI 45.98016, -84.48053",45.980165,-84.480533,2024-08-08,07:29 AM,eBird - Traveling Count,86,1,1.441,,1,,,"Mostly cloudy, but variable cloud types. Mid 60s"
S190919808,Bald Eagle,Haliaeetus leucocephalus,8271,2,US-MI,Mackinac,L35646642,"Les Cheneaux Channel, Clark Township US-MI (45.9812,-84.3776)",45.981184,-84.377647,2024-08-10,11:30 AM,eBird - Casual Observation,,0,,,1
S170153269,Bald Eagle,Haliaeetus leucocephalus,8271,1,US-NY,Ulster,L30929123,"New York State Thruway N, Saugerties US-NY (42.1275,-73.9544)",42.127502,-73.954364,2024-04-24,07:53 PM,eBird - Casual Observation,,0,,,1
S147623468,African Fish-Eagle,Icthyophaga vocifer,8278,1,TZ-26,,L1044008,Tarangire NP,-4.002641,35.9783363,2015-10-05,10:00 AM,eBird - Casual Observation,,0,,,1,,,Incidental list from whole day,604903911
S135563167,Broad-winged Hawk,Buteo platypterus,8383,2,US-VT,Chittenden,L165264,Centennial Woods (UVM Natural Area),44.4794,-73.1841,2023-04-30,11:56 AM,eBird - Casual Observation,,0,,,2,,"Heard high pitch call, then saw two perched together on a branch","Overcast, high 50s"
S187373715,Broad-winged Hawk,Buteo platypterus,8383,1,US-VT,Chittenden,L3004435,LaPlatte Headwaters Town Forest,44.2982505,-73.0942713,2024-07-17,07:22 AM,eBird - Traveling Count,64,1,1.609,,1,,,"Partly cloudy, 70F"
S186796411,Broad-winged Hawk,Buteo platypterus,8383,2,US-VT,Chittenden,L969514,Mobbs Farm,44.4540972,-72.9853535,2024-07-13,11:00 AM,eBird - Traveling Count,65,1,1.861,,1,,,"Hill trails. Party cloudy to light rain, 82F"
S179004595,Broad-winged Hawk,Buteo platypterus,8383,1,US-NY,Essex,L32767075,"Pharaoh Lake Trail, Ticonderoga US-NY 43.79021, -73.66075",43.790215,-73.66075,2024-06-01,12:13 PM,eBird - Casual Observation,,0,,,1,,,Incidental list while hiking
S148994193,Broad-winged Hawk,Buteo platypterus,8383,3,US-VT,Essex,L474087,Silvio O. Conte NWR--Peanut Dam Road,44.8275999,-71.7149949,2023-09-04,11:10 AM,eBird - Traveling Count,90,1,3.219,,1,,,Low 80s
S136531468,Broad-winged Hawk,Buteo platypterus,8383,1,US-VT,Grand Isle,L20669445,Goodsell Ridge Preserve,44.853436,-73.339531,2023-05-07,03:49 PM,eBird - Traveling Count,62,1,1.085,,1,,Heard only,"Partly cloudy, high 60s"
S190750847,Broad-winged Hawk,Buteo platypterus,8383,1,US-MI,Mackinac,L2194405,Birge Nature Preserve--Loon Lake Trail,46.00144,-84.47449,2024-08-09,07:31 AM,eBird - Stationary Count,51,1,,,1,,,"Sunny, low 60s"
S179005014,Broad-winged Hawk,Buteo platypterus,8383,1,US-NY,Warren,L32766871,"Pharoah Rd, Adirondack US-NY (43.7611,-73.6896)",43.761095,-73.689583,2024-06-01,10:32 AM,eBird - Casual Observation,,0,,,2,,,Incidental list while hiking
S185253884,Red-shouldered Hawk,Buteo lineatus,8391,1,US-MA,Barnstable,L34282078,"7 Spartina Pl, Falmouth US-MA 41.62204, -70.63407",41.622045,-70.634072,2024-07-04,09:41 AM,eBird - Casual Observation,,0,,,1
S196804197,Red-shouldered Hawk,Buteo lineatus,8391,1,US-VT,Chittenden,L165376,Delta Park IBA,44.5333652,-73.2777677,2024-09-28,04:09 PM,eBird - Traveling Count,57,1,1.149,,4,,,"Sunny, 71F, no breeze"
S168370609,Red-shouldered Hawk,Buteo lineatus,8391,3,US-VT,Chittenden,L3004435,LaPlatte Headwaters Town Forest,44.2982505,-73.0942713,2024-04-13,06:49 AM,eBird - Traveling Count,119,1,3.503,,1,,,"Low 40s, partly cloudy transitioning to mostly cloudy. Breezy 15 mph. Brief light rain near the end."
S150105153,Red-shouldered Hawk,Buteo lineatus,8391,1,US-VT,Chittenden,L8032680,Saint Michael's College Natural Area,44.4966632,-73.1523212,2023-09-17,07:14 AM,eBird - Traveling Count,153,1,3.124,,1,,Heard only,"Sunny, high of 60 F. Bird of the trip: Common Raven"
S144587870,Red-shouldered Hawk,Buteo lineatus,8391,1,US-IL,Cook,L25943475,"Harlem, Chicago US-IL (41.9823,-87.8093)",41.982272,-87.809258,2023-07-15,06:41 AM,eBird - Casual Observation,,0,,,2
S190543317,Red-shouldered Hawk,Buteo lineatus,8391,3,US-MI,Grand Traverse,L5464949,Pyatt Lake: The Bill Carls Nature Preserve,44.9022132,-85.5235863,2024-08-07,06:33 AM,eBird - Stationary Count,146,1,,,1,,,"68F at start, sunny skies. Beautiful habitat"
S126532343,Red-shouldered Hawk,Buteo lineatus,8391,1,US-NJ,Hunterdon,L22270682,"25–99 Jean St, Lambertville US-NJ (40.3730,-74.9401)",40.372998,-74.940069,2023-01-20,07:53 AM,eBird - Traveling Count,20,1,.805,,2,,"Perched on a tree, revealing dense orange bars and a dark head. Flight revealed quick wingbeats and about three thin white bands across tail","High 30s, clear weather, sun beginning to break across the horizon. Misty"
S154971657,Red-shouldered Hawk,Buteo lineatus,8391,1,US-NJ,Hunterdon,L10334101,Round Valley Reservoir--South Lot,40.6191114,-74.8484005,2023-11-22,10:10 AM,eBird - Traveling Count,83,1,2.754,,1,,Heard only,"Cloudy, high 40s"
S144189686,Red-shouldered Hawk,Buteo lineatus,8391,1,US-CA,San Diego,L418752,Tijuana River Valley--Bird & Butterfly Garden (Myers Ranch),32.5538589,-117.084619,2023-07-10,04:00 PM,eBird - Traveling Count,115,1,1.106,,1,,,"Low 70s, mostly sunny"
S131406152,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-VT,Addison,L1473196,Raven Ridge Natural Area,44.2716871,-73.1481812,2023-03-20,05:43 PM,eBird - Stationary Count,2,1,,,2,,,"Party cloudy, mid 30s, light breeze"
S154766818,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-NJ,Atlantic,L598883,Edwin B. Forsythe NWR--East Pool,39.4531611,-74.4145203,2023-11-19,10:10 AM,eBird - Traveling Count,51,1,.354,,1,,,"Sunny, mid 40s"
S196073476,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-NJ,Bergen,L389007,Richard W. DeKorte Park,40.7833,-74.1025167,2024-09-22,06:31 AM,eBird - Traveling Count,194,1,5.643,,1,,,"63F, sunny"
S196199759,Red-tailed Hawk,Buteo jamaicensis,8410,2,US-NJ,Bergen,L229904,The Celery Farm,41.0364972,-74.1271909,2024-09-23,06:32 AM,eBird - Traveling Count,81,1,2.132,,1,,"1 juvenile, not associating","Overcast, 61F"
S190092238,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-MI,Berrien,L35446142,"I-94 W, Saint Joseph US-MI 42.05100, -86.48937",42.051003,-86.489365,2024-08-03,05:24 PM,eBird - Casual Observation,,0,,,1
S157434670,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-NH,Cheshire,L1599782,"Madame Sherri Forest, Chesterfield",42.8591755,-72.5259094,2023-12-29,11:48 AM,eBird - Casual Observation,,0,,,2,,,"Overcast, foggy, mid 40s F. Incidental list for the day"
S162234249,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-VT,Chittenden,L29379763,"4716–5144 Greenbush Rd, Charlotte US-VT (44.2827,-73.2581)",44.282731,-73.258097,2024-02-19,12:00 PM,eBird - Casual Observation,,0,,,1,,,"Sunny, mid low 30s"
S129703643,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-VT,Chittenden,L21737325,Home - Actual location within 300 meters,44.454052,-73.201428,2023-02-26,01:03 PM,eBird - Casual Observation,,0,,,1,,"Juvenile, harassed by crows. Identifiable by very light underbody and tail with rusty hue along tip of tail","Low 20s, overcast"
S147643550,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-VT,Chittenden,L21737325,Home - Actual location within 300 meters,44.454052,-73.201428,2023-08-19,05:51 PM,eBird - Casual Observation,,0,,,1,,Heard only
S168370609,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-VT,Chittenden,L3004435,LaPlatte Headwaters Town Forest,44.2982505,-73.0942713,2024-04-13,06:49 AM,eBird - Traveling Count,119,1,3.503,,1,,,"Low 40s, partly cloudy transitioning to mostly cloudy. Breezy 15 mph. Brief light rain near the end."
S123798130,Red-tailed Hawk,Buteo jamaicensis,8410,3,US-VT,Chittenden,L208970,LaPlatte River and Marshes (S of Bay Road),44.3929279,-73.2312618,2022-12-11,10:04 AM,eBird - Traveling Count,86,1,3.139,,2,,"Saw one well hidden in a bare deciduous tree, brought into the open by a second red tailed that swooped down to it. The two flow together. Saw a third later on perched at the top of a bare deciduous tree.","Low 30s, full overcast. Immediately rewarded with a pileated swoop down nearby - would periodically hear its calls from various distances away throughout the walk. Saw 2 or 3 unidentified passerine species. Saw an unidentified female woodpecker from some distance away, either hairy or downy - it stayed on mental trunks and not branches, so perhaps hairy. Saw a mink hunting along the edge of a cattail marsh."
S131553589,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-VT,Chittenden,L23180743,"Laplatte River Marsh Na, Shelburne US-VT (44.3985,-73.2348)",44.398489,-73.234849,2023-03-22,02:02 PM,eBird - Traveling Count,167,1,3.613,,1,,,"On and off clouds, mid 40s F. LaPlatte trails and Shelburne Bay sightings"
S156587302,Red-tailed Hawk,Buteo jamaicensis,8410,2,US-VT,Chittenden,L8032680,Saint Michael's College Natural Area,44.4966632,-73.1523212,2023-12-17,07:53 AM,eBird - Traveling Count,222,1,4.491,,1,,,"Overcast, mid 30s to low 40s. Joined up with a CBC partway through by chance."
S147010089,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-VT,Chittenden,L236335,Shelburne Farms,44.3958699,-73.2690485,2023-08-11,06:17 PM,eBird - Traveling Count,90,1,4.023,,3,,,"High 70s F, partly cloudy, light breeze. With Emily"
S146989754,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-VT,Chittenden,L752168,Shelburne Pond - Shelburne (452 acres),44.3867927,-73.1592588,2023-08-11,12:27 PM,eBird - Traveling Count,38,1,.547,,3,,,"Partly cloud, low 70s, breezy. With Emily."
S134405163,Red-tailed Hawk,Buteo jamaicensis,8410,3,US-VT,Chittenden,L1457027,"Shelburne Pond, Pond Road wetlands (UVM Natural Area)",44.3764908,-73.1481275,2023-04-20,03:33 PM,eBird - Traveling Count,47,1,.164,,1,,"1 perched, then went to soar where it was joined by 2 more","Sunny, low 50s"
S168376872,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-VT,Chittenden,L1457027,"Shelburne Pond, Pond Road wetlands (UVM Natural Area)",44.3764908,-73.1481275,2024-04-13,09:34 AM,eBird - Stationary Count,17,1,,,1,,,"Overcast, mid 40s"
S144655139,Red-tailed Hawk,Buteo jamaicensis,8410,2,US-IL,Cook,L152600,"Air Station Prairie, Glenview",42.1005788,-87.8189135,2023-07-15,04:42 PM,eBird - Stationary Count,20,1,,,2,,,"Low 80s, mostly cloudy"
S144726220,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-IL,Cook,L124536,McGinty Slough / John J. Duffy Grasslands,41.6588008,-87.922318,2023-07-16,08:30 AM,eBird - Traveling Count,105,1,3.219,,2,,Dark morph,"Low 80s, sunny, smoky"
S194513011,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-VT,Franklin,L36455048,"I-89 S, Swanton US-VT (44.9690,-73.1058)",44.968982,-73.105816,2024-09-08,02:30 PM,eBird - Casual Observation,,0,,,1
S145419171,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-VT,Grand Isle,L9780763,Butternut Hill Natural Area,44.7719888,-73.318473,2023-07-23,02:35 PM,eBird - Stationary Count,25,1,,,1,,Heard only,"On the shale beach. High 70s, sunny with clouds approaching from west"
S154965155,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-NJ,Hunterdon,L246835,Round Valley Recreation Area,40.6203699,-74.8522139,2023-11-22,09:27 AM,eBird - Stationary Count,30,1,,,1,,,"Cloudy, mid 40s. Swimming area"
S190103029,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-MI,Mecosta,L35449056,"US-131 N, Morley US-MI 43.54024, -85.48607",43.540237,-85.486069,2024-08-03,07:18 PM,eBird - Casual Observation,,0,,,1
S169648192,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-NY,New York,L109518,Central Park--The Ramble,40.7779667,-73.9697165,2024-04-21,11:03 AM,eBird - Traveling Count,78,1,2.212,,1,,,"Overcast, 50F"
S189218249,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-VT,Rutland,L35242469,"1202 Frisbie Hill Rd, Castleton US-VT (43.6337,-73.1585)",43.633665,-73.158473,2024-07-28,06:57 AM,eBird - Stationary Count,26,1,,,1,,,"60F, from inside tent listening to calls"
S168369922,Rough-legged Hawk,Buteo lagopus,8432,1,US-VT,Chittenden,L2298981,Lagoon Road,44.3308753,-73.1263196,2024-04-13,09:03 AM,eBird - Stationary Count,11,1,,,1,,Lifer. Light morph,"Mid 40s, mostly cloudy, breezy 15 mph"
S139792821,Common Buzzard,Buteo buteo,8447,1,TR-16,,L24783320,"Sahintepesi Mevki Kume Evleri, Gemlik TR-Bursa (40.4599,29.1250)",40.459919,29.124981,2023-05-29,03:59 PM,eBird - Stationary Count,5,0,,,4,,,"Sunny, 65 F"
S173322133,Common Buzzard (Azores),Buteo buteo rothschildi,8450,1,PT-20,Horta,L31536470,"Farol da Ribeirinha, Horta PT-Azores (38.5958,-28.6026)",38.595772,-28.60264,2024-05-10,07:10 PM,eBird - Casual Observation,,0,,,2
S174108179,Common Buzzard (Azores),Buteo buteo rothschildi,8450,1,PT-20,Horta,L3490975,Jardim Botânico de Pedro Miguel,38.5833313,-28.6548328,2024-05-12,10:00 AM,eBird - Traveling Count,20,1,.402,,2,,,"Sunny, 18C"
S174109860,Common Buzzard (Azores),Buteo buteo rothschildi,8450,1,PT-20,Horta,L3674492,Morro do Castelo Branco,38.5243482,-28.7474334,2024-05-11,11:00 AM,eBird - Traveling Count,15,1,.451,,2,,,"Cloudy, 19C"
S190075883,Buteo sp.,Buteo sp.,8477,1,US-IL,Cook,L344054,Lake Calumet area--Deadstick Pond,41.6708602,-87.5741673,2024-08-03,10:47 AM,eBird - Stationary Count,50,1,,,2,,,Lifer stilt and pec for Ian. He fell in the mud but saved my scope :P
S166509257,Buteo sp.,Buteo sp.,8477,1,US-IL,Cook,L3934103,Park No. 566,41.7487879,-87.5365198,2024-03-30,11:20 AM,eBird - Traveling Count,60,1,1.609,,2,,,"High 40s, sunny transitioning to fog"
S144603604,hawk sp.,Accipitridae sp. (hawk sp.),8480,1,US-IL,Cook,L152605,Lake Calumet area--Big Marsh/Park #564,41.6882326,-87.5733733,2023-07-15,08:51 AM,eBird - Traveling Count,60,1,1.609,,2,,Too far,"Immediately after showers, low 70s, thinning clouds"
S140822881,eagle sp.,Accipitridae sp. (eagle sp.),8481,2,TR-16,,L24783442,"16600, Gemlik TR-Bursa 40.48448, 29.19725",40.484478,29.197249,2023-06-07,04:40 PM,eBird - Stationary Count,10,0,,,1,,Two high in the air with flying format identifiable as an eagle. Appeared to have white bellies with the rest of its underside dark,"Sunny, breezy"
S146630936,Snowy Owl,Bubo scandiacus,8810,1,US-VT,Chittenden,L26438284,Rice Lumber,44.3926256,-73.2231045,2020-12-21,07:00 AM,eBird - Casual Observation,,0,,,,,,"Continuing. Saw dive in front of a car, and then perched while harassed by 2 crows"
S179337783,Barred Owl,Strix varia,9117,2,US-VT,Chittenden,L32839862,"838–1108 O'Neil Rd, Hinesburg US-VT (44.3416,-73.1577)",44.341611,-73.15767,2024-06-04,05:52 AM,eBird - Stationary Count,125,1,,,1,,,"Mid 60s, clear skies, very light southerly breeze. Birded with Jim Mead for a while and briefly with Gail W."
S176945718,Barred Owl,Strix varia,9117,1,US-VT,Chittenden,L751908,Colchester Pond - Colchester (186 acres),44.5546324,-73.1198448,2024-05-25,05:39 AM,eBird - Traveling Count,165,1,2.249,,1,,,"Sunny, 50F. Western and southern fields. Very melodious morning."
S162233478,Barred Owl,Strix varia,9117,1,US-VT,Chittenden,L912839,Jericho Research Forest--UVM,44.4517958,-73.0032921,2024-02-19,09:20 AM,eBird - Traveling Count,101,1,3.219,,1,,I only become alerted to its presence after I flushed it while I was walking on the trail. It flew right by me without making a single sound.,"Partly cloudy, mid 20s"
S136675981,Barred Owl,Strix varia,9117,2,US-VT,Chittenden,L752016,Lake Iroquois - Hinesburg (243 acres),44.3699116,-73.0842137,2023-05-08,02:31 PM,eBird - Traveling Count,104,1,2.266,,1,,Heard only,"Thin overcast, low 60s, breezy. Beach and trail"
S125324341,Barred Owl,Strix varia,9117,1,US-VT,Chittenden,L22532744,"Neighborhood (Including areas of Proctor Ave, Rice HS, Hadley Rd, Joy Dr, Farrell St, and inbetween locations))",44.4520007,-73.2034663,2023-01-03,12:39 PM,eBird - Casual Observation,,0,,,2
S134405163,Barred Owl,Strix varia,9117,2,US-VT,Chittenden,L1457027,"Shelburne Pond, Pond Road wetlands (UVM Natural Area)",44.3764908,-73.1481275,2023-04-20,03:33 PM,eBird - Traveling Count,47,1,.164,,1,,Heard calling back and forth,"Sunny, low 50s"
S168376872,Barred Owl,Strix varia,9117,1,US-VT,Chittenden,L1457027,"Shelburne Pond, Pond Road wetlands (UVM Natural Area)",44.3764908,-73.1481275,2024-04-13,09:34 AM,eBird - Stationary Count,17,1,,,1,,,"Overcast, mid 40s"
S179004595,Barred Owl,Strix varia,9117,1,US-NY,Essex,L32767075,"Pharaoh Lake Trail, Ticonderoga US-NY 43.79021, -73.66075",43.790215,-73.66075,2024-06-01,12:13 PM,eBird - Casual Observation,,0,,,1,,,Incidental list while hiking
S179004416,Barred Owl,Strix varia,9117,1,US-NY,Essex,L6470071,Pharaoh Lake Wilderness Area--Pharaoh Lake,43.8077526,-73.6324548,2024-06-02,05:04 AM,eBird - Traveling Count,101,1,2.414,,1,,,"Mid 50s, clear skies. Northeast corner of lake"
S170590150,Barred Owl,Strix varia,9117,1,US-VT,Grand Isle,L9780763,Butternut Hill Natural Area,44.7719888,-73.318473,2024-04-27,02:00 PM,eBird - Traveling Count,15,1,.805,,2
S146558266,Barred Owl,Strix varia,9117,1,US-VT,Washington,L26416528,"148 Sports Center Dr, Warren US-VT (44.1390,-72.8880)",44.139008,-72.888009,2023-08-05,11:08 PM,eBird - Casual Observation,,0,,,3,,Heard well
S166462850,Short-eared Owl,Asio flammeus,9174,1,US-IL,Cook,L224192,Killdeer (Tinley Creek) Wetlands,41.5439,-87.7545,2024-03-30,07:40 AM,eBird - Traveling Count,41,1,.805,,2,,,"40F, partly cloudy"
S147687206,Silvery-cheeked Hornbill,Bycanistes brevis,9596,1,TZ-01,,L26670766,Lake Manyara,-3.4204232,35.8534986,2015-10-07,10:00 AM,eBird - Casual Observation,,0,,,1,,,Incidental list from the day,605198371
S147687206,Gray-headed Kingfisher,Halcyon leucocephala,9982,1,TZ-01,,L26670766,Lake Manyara,-3.4204232,35.8534986,2015-10-07,10:00 AM,eBird - Casual Observation,,0,,,1,,,Incidental list from the day,605199281 605199311
S147407249,Belted Kingfisher,Megaceryle alcyon,10202,1,US-VT,Addison,L342143,Dead Creek WMA IBA--Stone Bridge Dam,44.1275513,-73.3292255,2023-08-16,10:07 AM,eBird - Traveling Count,60,1,.322,,1,,,High 60s F. Steady moderate rain transitioning to bright overcast
S153268293,Belted Kingfisher,Megaceryle alcyon,10202,1,US-VT,Addison,L342143,Dead Creek WMA IBA--Stone Bridge Dam,44.1275513,-73.3292255,2023-10-28,03:08 PM,eBird - Traveling Count,19,1,.695,,2,,,"Sunny, low 60sF"
S127688419,Belted Kingfisher,Megaceryle alcyon,10202,1,US-VT,Addison,L22478025,Kingsland Bay,44.240704,-73.301815,2023-02-05,12:30 PM,eBird - Casual Observation,,0,,,1,,Heard and seen
S147407339,Belted Kingfisher,Megaceryle alcyon,10202,1,US-VT,Addison,L26609322,Woodcock Meadows,44.088554,-73.329609,2023-08-16,11:30 AM,eBird - Stationary Count,30,1,,,1,,,"Low 70s, bright overcast"
S154753404,Belted Kingfisher,Megaceryle alcyon,10202,2,US-NJ,Atlantic,L598882,Edwin B. Forsythe NWR--Gull Pond,39.46952,-74.4455696,2023-11-19,07:50 AM,eBird - Stationary Count,47,1,,,1,,,"Sunny, low 40s"
S146079271,Belted Kingfisher,Megaceryle alcyon,10202,1,US-MA,Barnstable,L4012607,"Old Silver Beach, Falmouth",41.6255962,-70.6399012,2023-07-31,07:11 AM,eBird - Traveling Count,20,1,.278,,1,,,"Low 60s, high tide. Marsh side"
S132879574,Belted Kingfisher,Megaceryle alcyon,10202,1,US-NJ,Bergen,L5128892,Saddle River Pathway,40.9521423,-74.0992391,2023-04-06,04:14 PM,eBird - Traveling Count,90,1,4.828,,2,,,"Breezy, partly cloudy, mid 70s. Casual walking IDing species and not counting."
S196199759,Belted Kingfisher,Megaceryle alcyon,10202,1,US-NJ,Bergen,L229904,The Celery Farm,41.0364972,-74.1271909,2024-09-23,06:32 AM,eBird - Traveling Count,81,1,2.132,,1,,,"Overcast, 61F"
S148199380,Belted Kingfisher,Megaceryle alcyon,10202,1,US-VT,Chittenden,L165376,Delta Park IBA,44.5333652,-73.2777677,2023-08-27,07:40 AM,eBird - Stationary Count,20,0,,,1,,,"Mid 60s, overcast. On the bike path bridge over Winooski"
S195327001,Belted Kingfisher,Megaceryle alcyon,10202,2,US-VT,Chittenden,L165376,Delta Park IBA,44.5333652,-73.2777677,2024-09-15,08:49 AM,eBird - Traveling Count,143,1,1.642,,2,,,"67F at the start to 75F at the end. Heavy fog with low visibility until around 9:30, which then fully lifted within a 5 minute period. Very cool"
